dataset,model,layer,roi,subject,rsa,cka
EEG2,MODEL_A,layer3-5,temporal,sub-04,0.0745821161239373,0.05984462703329894
EEG2,MODEL_A,layer3-5,temporal,sub-05,0.05935128561180318,0.06856609704590157
EEG2,MODEL_A,layer3-5,temporal,sub-06,0.0938593415637315,0.11878242653673368
EEG2,MODEL_A,layer3-5,temporal,sub-07,0.090115921576178,0.08042205479719486
EEG2,MODEL_A,layer3-5,temporal,sub-08,0.08129801631904256,0.0917556858926417
EEG2,MODEL_A,layer3-5,temporal,sub-09,0.07857343656892216,0.03180813641911226
EEG2,MODEL_A,layer3-5,temporal,sub-10,0.09101405780946088,0.09670511721850009
EEG2,MODEL_A,layer3-5,frontal,sub-01,0.011180090407148466,0.03078547196788585
EEG2,MODEL_A,layer3-5,frontal,sub-02,0.017146215520065122,0.020871603541137464
EEG2,MODEL_A,layer3-5,frontal,sub-03,0.055548655666582986,0.051295376555789335
EEG2,MODEL_A,layer3-5,frontal,sub-04,0.046972158743611485,0.031118402422925864
EEG2,MODEL_A,layer3-5,frontal,sub-05,-0.03704368097566812,0.03944872356070208
EEG2,MODEL_A,layer3-5,frontal,sub-06,0.04289484403020727,0.06717266149324207
EEG2,MODEL_A,layer3-5,frontal,sub-07,0.01665097727563025,0.06065690245134524
EEG2,MODEL_A,layer3-5,frontal,sub-08,0.0903394549741403,0.0669476640674873
EEG2,MODEL_A,layer3-5,frontal,sub-09,0.009652147062942514,0.013622720053373826
EEG2,MODEL_A,layer3-5,frontal,sub-10,0.029022261066391396,0.02519764998990428
EEG2,MODEL_A,layer3-5,central,sub-01,0.0919558060951865,0.013064740112710157
EEG2,MODEL_A,layer3-5,central,sub-02,0.05846183216521871,0.025778314759875166
EEG2,MODEL_A,layer3-5,central,sub-03,0.03421426700798555,0.008971206510621815
EEG2,MODEL_A,layer3-5,central,sub-04,0.11686156198501473,0.04742082319599132
EEG2,MODEL_A,layer3-5,central,sub-05,0.08350360981769556,0.10478233207517942
EEG2,MODEL_A,layer3-5,central,sub-06,0.06968472223326247,0.0894697471708496
EEG2,MODEL_A,layer3-5,central,sub-07,0.11515762954258132,0.0796970033938961
EEG2,MODEL_A,layer3-5,central,sub-08,0.07339563017590071,0.07150233544407815
EEG2,MODEL_A,layer3-5,central,sub-09,0.050349869419566,0.0264183510210225
EEG2,MODEL_A,layer3-5,central,sub-10,0.08045653164754163,0.08169291304252793
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-01,0.05492373712112268,-0.0031326927450859763
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-02,0.0995947997950329,0.07756960002175281
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-03,0.09552291560691084,0.14250622210964947
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-04,0.07821990531589998,0.0242983596726291
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-05,0.16937073313164105,0.19596349193917517
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-06,0.11468263671964331,0.1755910925501086
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-07,0.15333452085398036,0.20752831352272322
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-08,0.11134829041089782,0.14929288176941466
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-09,0.1561919050001426,0.08538002035395462
EEG2,MODEL_A,layer3-5,occipital_parietal,sub-10,0.10958369219709255,0.17373644030894383
EEG2,MODEL_A,layer3-5,whole_brain,sub-01,0.07364812787373114,0.0021833105114453404
EEG2,MODEL_A,layer3-5,whole_brain,sub-02,0.0842150585492143,0.044842429590059144
EEG2,MODEL_A,layer3-5,whole_brain,sub-03,0.06350158280400785,0.10604768286639323
EEG2,MODEL_A,layer3-5,whole_brain,sub-04,0.07538419105351578,0.031162356918844485
